sku,name,canonical_url,product_id,uid,in_stock,description_html,short_description_html,all_image_data,final_price_value,final_price_currency,regular_price_value,regular_price_currency,discount_percent_off,discount_amount_off,agegroup,article_description,article_simple,articlenumber,assortmenttype,barcodes,careinstruction,colection,color,color_description,color_name,composition,concept,context,customergroup,descriptive_detail,descriptivelength,designercollection,drycleaninstruction,environment,fast_selling,feature,fit,fragrancedescription,function,heel_height,is_voucher,launch_date,licensecompany,licenseitem,lookbook_random,measurementin_cm,member_price,neckline,newarrivals,occasion,online_date,pattern,presentationcolorgroup,presentationproductgroup,presentationproducttype,product_safety_warning,promotion_label,quality,retire_date,rgb,sale,shop_the_set,short_product_name,size,sleeve_length,sleeve_style,stilllife_random,style,stylenumber,supplier_information,textual_print,title_name,trending,visual_description,waist_rise,washinginstruction,weight,family_json,featured,accessory_style,benefit,brand,close,collar,colour,concern,coverage,finish,footwear_style,form,fragrance_family,fragrance_name,hair_type,key_ingredient,length,material,model,primary_simple,skin_tone,skin_type,special_occasions,subordinate_articles,trademark,voucher_type
1089774023,2-piece printed cotton set,//id.hm.com/id_en/2-piece-printed-cotton-set-1089774023.html,1621899,1621899,True,"Set with a top in cotton sweatshirt fabric and bottoms in soft cotton jersey. Long-sleeved top with a print-motif, dropped shoulders and press-studs on one shoulder (except in sizes 2–4Y). Ribbing around the neckline, cuffs and hem. Bottoms with an adjustable, elasticated waist.",2-piece printed cotton set,"[{""url"": ""//id.hm.com/id_en/media/catalog/product4c9e412e777d0bafb0204509c6afcc340aed7846_xxl-1.jpg"", ""role"": ""main_image""}, {""url"": ""//id.hm.com/id_en/media/catalog/product4c9e412e777d0bafb0204509c6afcc340aed7846_xxl-1.jpg"", ""role"": ""small_image""}, {""url"": ""//id.hm.com/id_en/media/catalog/product4c9e412e777d0bafb0204509c6afcc340aed7846_xxl-1.jpg"", ""role"": ""thumbnail""}]",399900.0,IDR,399900.0,IDR,,,Baby,Dark grey/Minnie Mouse,no,1089774023,Clothing,,"No dry clean,Machine wash at 40°,Medium iron,Only non-chlorine bleach when needed,Tumble dry medium,Do not iron on print",,0,White,,"{""shell"":{""materials"":{""cotton"":""80.0"",""polyester"":""20.0""}},""shell"":{""materials"":{""cotton"":""92.0"",""elastane"":""8.0""}},""cuff"":{""materials"":{""cotton"":""95.0"",""elastane"":""5.0""}},""necklining"":{""materials"":{""cotton"":""100.0""}}}",,,Infants,6cdf3430401dc38c63a8dd6cb9e81905d35e3b5a_xxl-1.jpg,"Long,Long sleeve",,No dry clean,,0,,,,,,no,2024-01-15 00:00:00,,,,,279930.000000,Round neck,no,,2024-01-15 00:00:00,Spotted,White,,"['Trousers', 'Sweatshirt']",,,,2099-12-31 00:00:00,#ECE9E2,no,,2-piece set,0,Long sleeve,0,,Round neck,1089774,Mainland China,Minnie,2-piece printed cotton set,Print,Minnie Mouse,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1265981003,2-pack cargo joggers,//id.hm.com/id_en/2-pack-cargo-joggers-1265981003.html,3015330,3015330,True,"Cargo-style joggers in sweatshirt fabric with a soft brushed inside. Elasticated, drawstring waist, flap leg pockets and covered elastication at the hems.",2-pack cargo joggers,"[{""url"": ""//id.hm.com/id_en/media/catalog/productb6058785aa1dbbd25f69867917718f843a3c9746_xxl-1.jpg"", ""role"": ""main_image""}, {""url"": ""//id.hm.com/id_en/media/catalog/productb6058785aa1dbbd25f69867917718f843a3c9746_xxl-1.jpg"", ""role"": ""small_image""}, {""url"": ""//id.hm.com/id_en/media/catalog/productb6058785aa1dbbd25f69867917718f843a3c9746_xxl-1.jpg"", ""role"": ""thumbnail""}]",299900.0,IDR,299900.0,IDR,,,"Newborn,Baby",Dark grey/Beige,no,1265981003,Clothing,,"No dry clean,Machine wash at 40°,Medium iron,Only non-chlorine bleach when needed,Line dry",,0,Beige,,"{"""":{""materials"":{""cotton"":""100.0""}}}",BASICS,,Infants,457acdd9b361815f68ce31a3cc9fd4cf2a2b835d_xxl-1.jpg,Long,,,,1,,Regular fit,,,,no,2025-01-04 00:00:00,,,b6058785aa1dbbd25f69867917718f843a3c9746_xxl-1.jpg,,,,no,,2025-01-04 00:00:00,Solid colour,,,Trousers,,,,9999-12-31 00:00:00,#877F75,no,,2-pack joggers,0,,0,b6058785aa1dbbd25f69867917718f843a3c9746_xxl-1.jpg,Cargo,1265981,Bangladesh,,2-pack cargo joggers,Utility,,Regular waist,,0.0,,yes,,,,,,,,,,,,,,,,,,,,,,,,,
1159373010,2-pack short-sleeved bodysuits,//id.hm.com/id_en/2-pack-short-sleeved-bodysuits-1159373010.html,2277678,2277678,True,Short-sleeved bodysuits in supersoft cotton jersey with a press-stud on one shoulder and press-studs at the crotch. Gathered seams around the legs for a more comfortable and snug fit around the nappy.,2-pack short-sleeved bodysuits,"[{""url"": ""//id.hm.com/id_en/media/catalog/product5757f31cff32b8cfcce50c577365a9ad2da2004a_xxl-1.jpg"", ""role"": ""main_image""}, {""url"": ""//id.hm.com/id_en/media/catalog/product5757f31cff32b8cfcce50c577365a9ad2da2004a_xxl-1.jpg"", ""role"": ""small_image""}, {""url"": ""//id.hm.com/id_en/media/catalog/product5757f31cff32b8cfcce50c577365a9ad2da2004a_xxl-1.jpg"", ""role"": ""thumbnail""}]",199900.0,IDR,199900.0,IDR,,,"Baby,Newborn",Powder pink/Spotted,no,1159373010,Clothing,,"No dry clean,Machine wash at 40°,Medium iron,Only non-chlorine bleach when needed,Line dry",,0,Pink,,"{"""":{""materials"":{""cotton"":""100.0""}}}",BASICS,,Infants,48b6e14bfd2573d30361b3527ac44cb8eeeae036_xxl-1.jpg|d15cb7808c640773e427abcf6122303bd0a54c54_xxl-1.jpg,Short sleeve,,No dry clean,Conscious choice,0,Supersoft,,,,,no,2024-05-27 00:00:00,,,5757f31cff32b8cfcce50c577365a9ad2da2004a_xxl-1.jpg,,,Round neck,no,,2024-05-27 00:00:00,Spotted,Pink,,Bodysuit,KEEP AWAY FROM FIRE Caution! Small parts can be swallowed if dropped Caution! Small parts can be swallowed if dropped.,,,9999-12-31 00:00:00,#E6DADA,no,,2-pack bodysuits,0,Short sleeve,0,5757f31cff32b8cfcce50c577365a9ad2da2004a_xxl-1.jpg,Round neck,1159373,India,,2-pack short-sleeved bodysuits,,,,,0.0,,no,,,,,,,,,,,,,,,,,,,no,,,,no,,
1088053004,2-pack cotton T-shirts,//id.hm.com/id_en/2-pack-cotton-t-shirts-1088053004.html,998580,998580,True,T-shirts in soft cotton jersey with a ribbed trim around the neckline and press-stud on one shoulder (except in sizes 2–4Y).,2-pack cotton T-shirts,"[{""url"": ""//id.hm.com/id_en/media/catalog/producta6a481c208b7a4bc0e1851a829a97e07109f6d1d_xxl-1.jpg"", ""role"": ""main_image""}, {""url"": ""//id.hm.com/id_en/media/catalog/producta6a481c208b7a4bc0e1851a829a97e07109f6d1d_xxl-1.jpg"", ""role"": ""small_image""}, {""url"": ""//id.hm.com/id_en/media/catalog/producta6a481c208b7a4bc0e1851a829a97e07109f6d1d_xxl-1.jpg"", ""role"": ""thumbnail""}]",199900.0,IDR,199900.0,IDR,,,"Baby,Newborn",Light grey marl/White,no,1088053004,Clothing,,"No dry clean,Machine wash at 40°,High iron,Only non-chlorine bleach when needed,Tumble dry medium",,0,Grey,,"{"""":{""materials"":{""cotton"":""95.0"",""viscose"":""5.0""}}}",BASICS,,Infants,f2d4e8dec13f018fa7ffcbbb3895f9260651a560_xxl-1.jpg,"Regular length,Short sleeve",,No dry clean,Conscious choice,0,,Regular fit,,,,no,2023-02-27 00:00:00,,,,,,Round neck,no,,2023-02-27 00:00:00,Solid colour,Grey,,T-shirt,KEEP AWAY FROM FIRE Caution! Small parts can be swallowed if dropped. Caution! Small parts can be swallowed if dropped,,,2099-12-31 00:00:00,#AAAAAA,no,,2-pack T-shirts,0,Short sleeve,0,,Round neck,1088053,Bangladesh,,2-pack cotton T-shirts,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1202582005,Text-print cotton sweatshirt,//id.hm.com/id_en/text-print-cotton-sweatshirt-1202582005.html,2124658,2124658,True,"Long-sleeved top in sweatshirt fabric with a text print on the front. Dropped shoulders, press-studs on one shoulder (except in sizes 2–4Y) and ribbing around the neckline, cuffs and hem.",Text-print cotton sweatshirt,"[{""url"": ""//id.hm.com/id_en/media/catalog/productb58bf96178b21bd7c5e25a58a646f70022939db1_xxl-1.jpg"", ""role"": ""main_image""}, {""url"": ""//id.hm.com/id_en/media/catalog/productb58bf96178b21bd7c5e25a58a646f70022939db1_xxl-1.jpg"", ""role"": ""small_image""}, {""url"": ""//id.hm.com/id_en/media/catalog/productb58bf96178b21bd7c5e25a58a646f70022939db1_xxl-1.jpg"", ""role"": ""thumbnail""}]",169900.0,IDR,169900.0,IDR,,,Baby,Dark blue/New York,no,1202582005,Clothing,,"No dry clean,Machine wash at 40°,High iron,Only non-chlorine bleach when needed,Line dry,Do not iron on decoration",,0,Blue,,,,,Boy,6282e520e1d11e5e0f0db7d709e87202533f73b5_xxl-1.jpg,,,No dry clean,,1,,Regular fit,,,,no,2024-01-29 00:00:00,,,b58bf96178b21bd7c5e25a58a646f70022939db1_xxl-1.jpg,,,,no,,2024-01-29 00:00:00,,Blue,,Sweatshirt,,,,2099-12-31 00:00:00,#31344A,no,,Sweatshirt,0,,0,,Round neck,1202582,,,Text-print cotton sweatshirt,Print,,,,0.0,,yes,,,,,,,,,,,,,,,,,,,,,,,,,
1110252026,2-pack long-sleeved bodysuits,//id.hm.com/id_en/2-pack-long-sleeved-bodysuits-1110252026.html,3056344,3056344,True,Long-sleeved bodysuits in soft cotton jersey with a concealed press-stud on one shoulder and concealed press-studs at the crotch.,2-pack long-sleeved bodysuits,"[{""url"": ""//id.hm.com/id_en/media/catalog/productf3a525089243f7640cf5fed7f04ba15817434b24_xxl-1.jpg"", ""role"": ""main_image""}, {""url"": ""//id.hm.com/id_en/media/catalog/productf3a525089243f7640cf5fed7f04ba15817434b24_xxl-1.jpg"", ""role"": ""small_image""}, {""url"": ""//id.hm.com/id_en/media/catalog/productf3a525089243f7640cf5fed7f04ba15817434b24_xxl-1.jpg"", ""role"": ""thumbnail""}]",299900.0,IDR,299900.0,IDR,,,"Baby,Newborn",Beige/Flower,no,1110252026,Clothing,,"No dry clean,Machine wash at 40°,Medium iron,Only non-chlorine bleach when needed,Line dry",,0,Beige,,"{"""":{""materials"":{""cotton"":""95.0"",""elastane"":""5.0""}}}",BASICS,,Infants,97646907f94e5056432e9c7091b06e6539fb7555_xxl-1.jpg,Long sleeve,,No dry clean,,,,,,,,no,2025-04-18 00:00:00,,,f3a525089243f7640cf5fed7f04ba15817434b24_xxl-1.jpg,,,Envelope neck,yes,,2025-04-18 00:00:00,Solid colour,,,Bodysuit,KEEP AWAY FROM FIRE Caution! Small parts can be swallowed if dropped. Caution! Small parts can be swallowed if dropped,,,9999-12-31 00:00:00,#C2B097,no,,2-pack bodysuits,0,Long sleeve,0,f3a525089243f7640cf5fed7f04ba15817434b24_xxl-1.jpg,Envelope neck,1110252,Bangladesh,,2-pack long-sleeved bodysuits,"['Embroidered', 'Floral', 'Frill']",Flower,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0814307044,5-pack foldover-waist trousers,//id.hm.com/id_en/5-pack-foldover-waist-trousers-0814307044.html,3252744,3252744,True,"Trousers in supersoft cotton jersey with a wide, foldover panel at the waist and cuffed hems.",5-pack foldover-waist trousers,"[{""url"": ""//id.hm.com/id_en/media/catalog/productf0d3af3f683ea4a11a71488b41fceb79774462c5_xxl-1.jpg"", ""role"": ""main_image""}, {""url"": ""//id.hm.com/id_en/media/catalog/productf0d3af3f683ea4a11a71488b41fceb79774462c5_xxl-1.jpg"", ""role"": ""small_image""}, {""url"": ""//id.hm.com/id_en/media/catalog/productf0d3af3f683ea4a11a71488b41fceb79774462c5_xxl-1.jpg"", ""role"": ""thumbnail""}]",499900.0,IDR,499900.0,IDR,,,Newborn,Grey/White,no,0814307044,Clothing,,"No dry clean,Machine wash at 40°,Medium iron,Only non-chlorine bleach when needed,Tumble dry medium",,0,Grey,,"{"""":{""materials"":{""cotton"":""100.0""}}}",,,Infants,c73a4ca62bb70ec245455195a0292036051cf358_xxl-1.jpg,"Long,Regular waist",,,,,,Relaxed fit,,,,no,2024-12-30 00:00:00,,,f0d3af3f683ea4a11a71488b41fceb79774462c5_xxl-1.jpg,,,,no,,2024-12-30 00:00:00,Solid colour,,,Trousers,KEEP AWAY FROM FIRE Caution! Small parts can be swallowed if dropped. Caution! Small parts can be swallowed if dropped,,,9999-12-31 00:00:00,#BEBEBE,no,,5-pack trousers,0,,0,f0d3af3f683ea4a11a71488b41fceb79774462c5_xxl-1.jpg,,0814307,Bangladesh,,5-pack foldover-waist trousers,,,Regular waist,Machine wash at 40°,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1182957001,Soft slippers,//id.hm.com/id_en/soft-slippers-1182957001.html,212067,212067,True,"Cosy slippers with covered elastication around the opening for a comfortable fit. Fleece linings and insoles, and soft soles with anti-slip protectors.",Soft slippers,"[{""url"": ""//id.hm.com/id_en/media/catalog/product2c72711f08b3c21d5ceff8e01d8a35072db67297_xxl-1.jpg"", ""role"": ""main_image""}, {""url"": ""//id.hm.com/id_en/media/catalog/product2c72711f08b3c21d5ceff8e01d8a35072db67297_xxl-1.jpg"", ""role"": ""small_image""}, {""url"": ""//id.hm.com/id_en/media/catalog/product2c72711f08b3c21d5ceff8e01d8a35072db67297_xxl-1.jpg"", ""role"": ""thumbnail""}]",279900.0,IDR,279900.0,IDR,,,Baby,Light beige/Animals,no,1182957001,Footwear,,"No dry clean,Unwashable,No iron,Only non-chlorine bleach when needed,Line dry",,0,Beige,,"{""sock"": {""materials"": {""cotton"": ""100.0""}}, ""sole"": {""materials"": {""polyester"": ""100.0""}}, ""upper"": {""materials"": {""polyester"": ""100.0""}}, ""lining"": {""materials"": {""cotton"": ""100.0""}}}",,,Boy,bf6acc462d8eb8975b04cab138cb2c79f03c7569_xxl-1.jpg|45410f6a6f8ebbf76e727a63945b53d95697d2f1_xxl-1.jpg,,,No dry clean,,,,,,,,no,2023-07-24 00:00:00,,,2c72711f08b3c21d5ceff8e01d8a35072db67297_xxl-1.jpg,,195930.000000,,no,,2023-07-24 00:00:00,Patterned,Beige,,Slippers,,,,2099-12-31 00:00:00,#BDB8AD,no,,Slippers,0,,0,,,1182957,,,Soft slippers,Print,Animals,,,0.0,,yes,,,,,,,,,,,,,,,,,,,,,,,,,
1227654003,Sweatshirt dungaree shorts,//id.hm.com/id_en/sweatshirt-dungaree-shorts-1227654003.html,2196086,2196086,True,Dungaree shorts in cotton sweatshirt fabric with a soft brushed inside. Straps with adjustable press-stud fastenings and a kangaroo pocket.,Sweatshirt dungaree shorts,"[{""url"": ""//id.hm.com/id_en/media/catalog/product11d525f4ecea831675dec1cd4e3c08e7dd881fae_xxl-1.jpg"", ""role"": ""main_image""}, {""url"": ""//id.hm.com/id_en/media/catalog/product11d525f4ecea831675dec1cd4e3c08e7dd881fae_xxl-1.jpg"", ""role"": ""small_image""}, {""url"": ""//id.hm.com/id_en/media/catalog/product11d525f4ecea831675dec1cd4e3c08e7dd881fae_xxl-1.jpg"", ""role"": ""thumbnail""}]",199900.0,IDR,199900.0,IDR,,,"Baby,Newborn",Dark blue,no,1227654003,Clothing,,"No dry clean,Machine wash at 40°,Medium iron,Only non-chlorine bleach when needed,Line dry",,0,Blue,,"{"""":{""materials"":{""cotton"":""100.0""}}}",BASICS,,Infants,2341b9ece1cff0ac1fc307c8108a917bd29b06c0_xxl-1.jpg,,,No dry clean,,,,,,,,no,2024-03-11 00:00:00,,,11d525f4ecea831675dec1cd4e3c08e7dd881fae_xxl-1.jpg,,,,no,,2024-03-11 00:00:00,Solid colour,Blue,,Shorts,KEEP AWAY FROM FIRE Caution! Small parts can be swallowed if dropped Caution! Small parts can be swallowed if dropped.,,,9999-12-31 00:00:00,#222D47,no,,Dungaree shorts,0,,0,11d525f4ecea831675dec1cd4e3c08e7dd881fae_xxl-1.jpg,Dungaree shorts,1227654,Bangladesh,,Sweatshirt dungaree shorts,,,,,0.0,,yes,,,,,,,,,,,,,,,,,,,,,,,,,
1268387003,Embroidery-detail jeans,//id.hm.com/id_en/embroidery-detail-jeans-1268387003.html,2874371,2874371,True,"Jeans in soft denim decorated with embroidered details on the front. Adjustable, elasticated waist with a fake fly and press-stud, decorative front pockets and open back pockets.",Embroidery-detail jeans,"[{""url"": ""//id.hm.com/id_en/media/catalog/product542f3f76408aedd42572a7a585ee5d4600d55cfc_xxl-1.jpg"", ""role"": ""main_image""}, {""url"": ""//id.hm.com/id_en/media/catalog/product542f3f76408aedd42572a7a585ee5d4600d55cfc_xxl-1.jpg"", ""role"": ""small_image""}, {""url"": ""//id.hm.com/id_en/media/catalog/product542f3f76408aedd42572a7a585ee5d4600d55cfc_xxl-1.jpg"", ""role"": ""thumbnail""}]",379900.0,IDR,379900.0,IDR,,,Baby,Light denim blue/Dinosaurs,no,1268387003,Clothing,,"No dry clean,Machine wash at 40°,Medium iron,Only non-chlorine bleach when needed,Tumble dry medium,Wash with similar colours",,,Blue,,"{"""":{""materials"":{""cotton"":""100.0""}}}",,,Infants,c378b27653186da3daca19320e81d4ccd0f0630e_xxl-1.jpg|fa0dc5f0eb8ca7465d6888636b907106b4217cb6_xxl-1.jpg,,,,,1,Adjustable waist,Regular fit,,,,no,2025-03-13 00:00:00,,,542f3f76408aedd42572a7a585ee5d4600d55cfc_xxl-1.jpg,,,,yes,,2025-03-13 00:00:00,,,,Jeans,,,,9999-12-31 00:00:00,#8898BA,no,,Jeans,,,0,542f3f76408aedd42572a7a585ee5d4600d55cfc_xxl-1.jpg,,1268387,Bangladesh,,Embroidery-detail jeans,Embroidered,Dinosaurs,Regular waist,,0.0,,yes,,,,,,,,,,,,,,,,,,,,,,,,,
1270135001,Cotton denim shirt,//id.hm.com/id_en/catalog/product/view/id/2836110/s/cotton-denim-shirt-1270135001/,2836110,2836110,True,"Shirt in soft denim with a turn-down collar, dropped shoulders and press-studs down the front and at the cuffs. Pointed yoke on the front and chest pockets with a flap and press-stud fastening.",Cotton denim shirt,"[{""url"": ""//id.hm.com/id_en/media/catalog/product502193dc810f37fd95b70cb36fec1bec6ef11b4b_xxl-1.jpg"", ""role"": ""main_image""}, {""url"": ""//id.hm.com/id_en/media/catalog/product502193dc810f37fd95b70cb36fec1bec6ef11b4b_xxl-1.jpg"", ""role"": ""small_image""}, {""url"": ""//id.hm.com/id_en/media/catalog/product502193dc810f37fd95b70cb36fec1bec6ef11b4b_xxl-1.jpg"", ""role"": ""thumbnail""}]",299900.0,IDR,299900.0,IDR,,,Baby,Denim blue,no,1270135001,Clothing,,"No dry clean,Machine wash at 40°,High iron,Only non-chlorine bleach when needed,Tumble dry medium",,,Blue,,"{"""":{""materials"":{""cotton"":""100.0""}}}",,,Infants,9d148c1146e864438fe46e3968ffe8acdf14b64f_xxl-1.jpg,,,,,,,Regular fit,,,,no,2025-01-20 00:00:00,,,502193dc810f37fd95b70cb36fec1bec6ef11b4b_xxl-1.jpg,,,,no,,2025-01-20 00:00:00,Solid colour,,,Shirt,Caution! Small parts can be swallowed if dropped Caution! Small parts can be swallowed if dropped. KEEP AWAY FROM FIRE,,,9999-12-31 00:00:00,#8898BA,no,,Shirt,,,0,502193dc810f37fd95b70cb36fec1bec6ef11b4b_xxl-1.jpg,,1270135,India,,Cotton denim shirt,,,,,0.0,,yes,,,,,,,,,,,,,,,,,,,,,,,,,
1125924014,3-pack cotton sleepsuits,//id.hm.com/id_en/3-pack-cotton-sleepsuits-1125924014.html,2103214,2103214,True,Sleepsuits in supersoft cotton jersey. Long sleeves with trims at the cuffs and long legs with cuffed hems. Press-studs down the front and one leg for easy changing.,3-pack cotton sleepsuits,"[{""url"": ""//id.hm.com/id_en/media/catalog/product88358aefcbdd5a723f4ad7d6f523716028225078_xxl-1.jpg"", ""role"": ""main_image""}, {""url"": ""//id.hm.com/id_en/media/catalog/product88358aefcbdd5a723f4ad7d6f523716028225078_xxl-1.jpg"", ""role"": ""small_image""}, {""url"": ""//id.hm.com/id_en/media/catalog/product88358aefcbdd5a723f4ad7d6f523716028225078_xxl-1.jpg"", ""role"": ""thumbnail""}]",499900.0,IDR,499900.0,IDR,,,Baby,White/Frogs,no,1125924014,Clothing,,"No dry clean,Machine wash at 40°,Medium iron,Only non-chlorine bleach when needed,Tumble dry medium,Do not iron on print,Iron on reverse",,0,White,,"{""shell"":{""materials"":{""cotton"":""100.0""}}}",,,Infants,aa153c087598f66940f2ffff74e35b843584e95c_xxl-1.jpg,"Long,Long sleeve",,No dry clean,,1,Supersoft,Regular fit,,,,no,2024-05-02 00:00:00,,,,,,Round neck,no,,2024-05-02 00:00:00,Patterned,White,Nightwear,Sleepsuit,"KEEP AWAY FROM FIRE Caution! Small parts can be swallowed if dropped. Caution! Small parts can be swallowed if dropped CAUTION. KEEP AWAY FROM HEAT AND FLAME FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE",,,2099-12-31 00:00:00,#ECEDEC,no,,3-pack sleepsuits,0,Long sleeve,0,,Round neck,1125924,Bangladesh,,3-pack cotton sleepsuits,Print,"Frogs, bears, elephants",,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
0880118065,5-pack long-sleeved bodysuits,//id.hm.com/id_en/5-pack-long-sleeved-bodysuits-0880118065.html,2874309,2874309,True,Long-sleeved bodysuits in soft cotton jersey with lapped shoulders and press-studs at the crotch.,5-pack long-sleeved bodysuits,"[{""url"": ""//id.hm.com/id_en/media/catalog/productae021507733c4bcf58eb44b6f5175274b7ccef64_xxl-1.jpg"", ""role"": ""main_image""}, {""url"": ""//id.hm.com/id_en/media/catalog/productae021507733c4bcf58eb44b6f5175274b7ccef64_xxl-1.jpg"", ""role"": ""small_image""}, {""url"": ""//id.hm.com/id_en/media/catalog/productae021507733c4bcf58eb44b6f5175274b7ccef64_xxl-1.jpg"", ""role"": ""thumbnail""}]",379900.0,IDR,379900.0,IDR,,,"Baby,Newborn",Light blue/Vehicles,no,0880118065,Clothing,,"No dry clean,Machine wash at 40°,Medium iron,Only non-chlorine bleach when needed,Line dry",,0,Blue,,"{"""":{""materials"":{""cotton"":""100.0""}}}",BASICS,,Infants,faf3e2c06538c3a02dc03c1591365368197a3b04_xxl-1.jpg,Long sleeve,,,Conscious,1,,,,,,no,2024-12-30 00:00:00,,,ae021507733c4bcf58eb44b6f5175274b7ccef64_xxl-1.jpg,,,Envelope neck,no,,2024-12-30 00:00:00,Patterned,,,Bodysuit,KEEP AWAY FROM FIRE Caution! Small parts can be swallowed if dropped. Caution! Small parts can be swallowed if dropped,,,9999-12-31 00:00:00,#21273C,no,,5-pack bodysuits,0,Long sleeve,0,ae021507733c4bcf58eb44b6f5175274b7ccef64_xxl-1.jpg,Envelope neck,0880118,Bangladesh,,5-pack long-sleeved bodysuits,Print,Vehicles,,Machine wash at 40°,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1177804004,2-pack fleece zip-up sleepsuits,//id.hm.com/id_en/2-pack-fleece-zip-up-sleepsuits-1177804004.html,2333709,2333709,True,"Long-sleeved sleepsuits in soft fleece with a zip down the front and along one leg for easy changing. Ribbing around the neckline, cuffs and hems.",2-pack fleece zip-up sleepsuits,"[{""url"": ""//id.hm.com/id_en/media/catalog/product483376b388c68c991813cb6f9f949e4b356106b9_xxl-1.jpg"", ""role"": ""main_image""}, {""url"": ""//id.hm.com/id_en/media/catalog/product483376b388c68c991813cb6f9f949e4b356106b9_xxl-1.jpg"", ""role"": ""small_image""}, {""url"": ""//id.hm.com/id_en/media/catalog/product483376b388c68c991813cb6f9f949e4b356106b9_xxl-1.jpg"", ""role"": ""thumbnail""}]",499900.0,IDR,499900.0,IDR,,,Baby,Light blue/Clouds,no,1177804004,Clothing,,,,0,Blue,,"{"""":{""materials"":{""polyester"":""100.0""}}}",,,Infants,f69fcfec840eb46fd1fba49efba81cb9663c6091_xxl-1.jpg,"Long,Long sleeve",,No dry clean,,1,,Regular fit,,,,no,2024-08-12 00:00:00,,,483376b388c68c991813cb6f9f949e4b356106b9_xxl-1.jpg,,349930.000000,Round neck,no,,2024-08-12 00:00:00,Patterned,Blue,Nightwear,Pyjama jumpsuit,"KEEP AWAY FROM FIRE Caution! Small parts can be swallowed if dropped Caution! Small parts can be swallowed if dropped. CAUTION. KEEP AWAY FROM HEAT AND FLAME FOR CHILD’S SAFETY, GARMENT SHOULD FIT SNUGLY. THIS GARMENT IS NOT FLAME RESISTANT. LOOSE-FITTING GARMENT IS MORE LIKELY TO CATCH FIRE",,,9999-12-31 00:00:00,#97A1B0,no,,2-pack sleepsuits,0,Long sleeve,0,483376b388c68c991813cb6f9f949e4b356106b9_xxl-1.jpg,Round neck,1177804,Mainland China,,2-pack fleece zip-up sleepsuits,Print,Clouds,,,0.0,,yes,,,,,,,,,,,,,,,,,,,,,,,,,
1075229030,Cotton sweatshirt,//id.hm.com/id_en/cotton-sweatshirt-1075229030.html,990552,990552,True,"Long-sleeved top in soft sweatshirt fabric with press-studs on the shoulder (except in sizes 2-4Y) and ribbing around the neckline, cuffs and hem.",Cotton sweatshirt,"[{""url"": ""//id.hm.com/id_en/media/catalog/productd45fd7631c6c8a2d2df309da9c3f291b9bc0960d_xxl-1.jpg"", ""role"": ""main_image""}, {""url"": ""//id.hm.com/id_en/media/catalog/productd45fd7631c6c8a2d2df309da9c3f291b9bc0960d_xxl-1.jpg"", ""role"": ""small_image""}, {""url"": ""//id.hm.com/id_en/media/catalog/productd45fd7631c6c8a2d2df309da9c3f291b9bc0960d_xxl-1.jpg"", ""role"": ""thumbnail""}]",179900.0,IDR,179900.0,IDR,,,Baby,Light grey marl/Teddy Bear,no,1075229030,Clothing,,"No dry clean,Machine wash at 40°,High iron,Only non-chlorine bleach when needed,Line dry,Do not iron on decoration",,0,Grey,,,,,Boy,06cee4e0b74e12b38c2ee2e7f749b7a66a2d811c_xxl-1.jpg,Long sleeve,,,,0,,,,,,no,2023-11-27 00:00:00,,,,,125930.000000,,no,,2023-11-27 00:00:00,Patterned,Grey,,Sweatshirt,,,,2099-12-31 00:00:00,#BEBEBE,no,,Sweatshirt,0,,0,,Round neck,1075229,,,Cotton sweatshirt,Print,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
